CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
303214060,52,BRONX,03/19/2018,0.708333333,03/19/2018,0.729861111,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,749,VIOLATION OF ORDER OF PROTECTI,STREET,03/19/2018,,25-44,BLACK HISPANIC,M,,25-44,WHITE HISPANIC,F,1012221,254649,40.86559123,-73.89887416,"(40.865591234, -73.898874158)"
200546449,5,MANHATTAN,03/19/2018,0.708333333,03/19/2018,0.715277778,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",CLOTHING/BOUTIQUE,03/19/2018,,25-44,BLACK,M,,45-64,BLACK,F,984695,202627,40.72284923,-73.99839603,"(40.722849228, -73.998396025)"
435736214,48,BRONX,03/19/2018,0.704166667,03/19/2018,0.714583333,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK HISPANIC,M,,18-24,BLACK HISPANIC,F,1015630,246174,40.84231844,-73.88658883,"(40.842318439, -73.886588828)"
573797725,114,QUEENS,03/19/2018,0.704166667,03/19/2018,0.713888889,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS NORTH,153,RAPE 3,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,WHITE,M,,<18,BLACK,F,1007654,219564,40.76930609,-73.91550818,"(40.769306087, -73.91550818)"
699396981,61,BROOKLYN,03/19/2018,0.702777778,03/19/2018,0.704861111,COMPLETED,NOSTRAND,255,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,114,OBSTR BREATH/CIRCUL,RESIDENCE - PUBLIC HOUSING,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,M,1001807,156581,40.59644572,-73.93678114,"(40.596445719, -73.936781143)"
950205698,6,MANHATTAN,03/19/2018,0.701388889,03/19/2018,0.704861111,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,WASHINGTON SQUARE PARK,PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",PARK/PLAYGROUND,03/19/2018,,25-44,BLACK,M,,25-44,WHITE,M,982746,206647,40.73388303,-74.00542831,"(40.733883033, -74.005428311)"
425640180,24,MANHATTAN,03/19/2018,0.701388889,03/19/2018,0.708333333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,25-44,BLACK,F,995114,231061,40.80088659,-73.96076157,"(40.800886592, -73.960761567)"
439116387,100,QUEENS,03/19/2018,0.697916667,03/19/2018,0.711111111,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,FRONT OF,FELONY ASSAULT,,PATROL BORO QUEENS SOUTH,106,ASSAULT POLICE/PEACE OFFICER,STREET,03/19/2018,,<18,WHITE,M,,25-44,BLACK,M,1036328,152565,40.58528702,-73.81250706,"(40.585287016, -73.812507063)"
438582189,110,QUEENS,03/19/2018,0.694444444,03/19/2018,0.697916667,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO QUEENS NORTH,681,"CHILD, ENDANGERING WELFARE",STREET,03/19/2018,,65+,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1020255,210816,40.74525274,-73.87006287,"(40.745252741, -73.87006287)"
160936965,14,MANHATTAN,03/19/2018,0.694444444,03/19/2018,0.695138889,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",BEAUTY & NAIL SALON,03/19/2018,,25-44,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,M,988716,213344,40.75226363,-73.9838824,"(40.75226363, -73.983882395)"
325597181,76,BROOKLYN,03/19/2018,0.69375,03/19/2018,0.700694444,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,COFFEY PARK,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,PARK/PLAYGROUND,03/19/2018,,<18,WHITE HISPANIC,M,,<18,BLACK,M,982365,186270,40.67795289,-74.00679736,"(40.67795289, -74.00679736)"
701927210,32,MANHATTAN,03/19/2018,0.6875,03/19/2018,0.704861111,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,45-64,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,998349,235497,40.81305762,-73.9490677,"(40.813057618, -73.949067697)"
110526351,71,BROOKLYN,03/19/2018,0.6875,03/19/2018,0.690972222,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,18-24,BLACK,M,995628,181599,40.66512493,-73.95898868,"(40.665124931, -73.958988678)"
411705059,43,BRONX,03/19/2018,0.6875,,,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,18-24,WHITE HISPANIC,F,1022817,238673,40.82170191,-73.86065696,"(40.821701908, -73.860656957)"
755709386,43,BRONX,03/19/2018,0.6875,,,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,WHITE HISPANIC,F,,25-44,BLACK,M,1022817,238673,40.82170191,-73.86065696,"(40.821701908, -73.860656957)"
167892507,72,BROOKLYN,03/19/2018,0.6875,03/19/2018,0.697916667,COMPLETED,,,0,N.Y. POLICE DEPT,121,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,980722,172840,40.64108999,-74.01271377,"(40.641089987, -74.012713774)"
676459136,44,BRONX,03/19/2018,0.6875,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,STREET,03/19/2018,,25-44,BLACK,M,,45-64,BLACK,F,1006032,243764,40.83573258,-73.92128543,"(40.83573258, -73.921285426)"
410225859,73,BROOKLYN,03/19/2018,0.684027778,03/19/2018,0.690972222,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,OPPOSITE OF,ASSAULT 3 & RELATED OFFENSES,FISH PLAYGROUND,PATROL BORO BKLYN NORTH,101,ASSAULT 3,PARK/PLAYGROUND,03/19/2018,,<18,BLACK,F,,<18,BLACK,F,1007846,186485,40.67851177,-73.91493099,"(40.678511772, -73.914930992)"
932534250,115,QUEENS,03/19/2018,0.682638889,03/19/2018,0.701388889,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS NORTH,101,ASSAULT 3,STREET,03/19/2018,,<18,WHITE HISPANIC,F,,18-24,WHITE HISPANIC,F,1018475,211969,40.7484245,-73.87648084,"(40.748424502, -73.876480843)"
671856041,77,BROOKLYN,03/19/2018,0.677083333,03/19/2018,0.684027778,COMPLETED,,,0,N.Y. POLICE DEPT,105,FELONY,OPPOSITE OF,ROBBERY,ST. JOHN'S RECREATION CENTER,PATROL BORO BKLYN NORTH,384,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,03/19/2018,,<18,BLACK,M,,<18,BLACK,M,1002717,184787,40.67386333,-73.93342718,"(40.67386333, -73.933427175)"
670021465,23,MANHATTAN,03/19/2018,0.677083333,03/19/2018,0.702083333,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,WHITE HISPANIC,M,,65+,WHITE HISPANIC,F,999617,225524,40.78568234,-73.94450977,"(40.78568234, -73.944509769)"
292614000,30,MANHATTAN,03/19/2018,0.666666667,03/19/2018,0.756944444,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO MAN NORTH,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,BLACK,F,998158,241180,40.82865615,-73.94974592,"(40.828656152, -73.949745922)"
400922772,122,STATEN ISLAND,03/19/2018,0.666666667,03/19/2018,0.705555556,COMPLETED,,1279,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,03/19/2018,,18-24,BLACK,F,,25-44,BLACK,F,954801,148466,40.57414013,-74.10600777,"(40.574140128, -74.106007765)"
902881952,77,BROOKLYN,03/19/2018,0.666666667,03/19/2018,0.6875,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK,M,,18-24,BLACK,F,996722,185119,40.67478507,-73.95503877,"(40.674785071, -73.95503877)"
451340592,32,MANHATTAN,03/19/2018,0.659722222,,,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO MAN NORTH,749,VIOLATION OF ORDER OF PROTECTI,STREET,03/19/2018,,25-44,BLACK,M,,25-44,BLACK HISPANIC,F,999593,234946,40.8115432,-73.94457491,"(40.811543204, -73.944574908)"
405488968,71,BROOKLYN,03/19/2018,0.65625,,,ATTEMPTED,,,0,N.Y. POLICE DEPT,106,FELONY,,FELONY ASSAULT,,PATROL BORO BKLYN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",STREET,03/19/2018,,18-24,BLACK,M,,45-64,BLACK,M,1002521,182026,40.66628541,-73.93414125,"(40.66628541, -73.934141247)"
458025670,5,MANHATTAN,03/19/2018,0.645833333,03/19/2018,0.659722222,COMPLETED,HERNANDEZ,3924,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,114,OBSTR BREATH/CIRCUL,RESIDENCE - PUBLIC HOUSING,03/19/2018,,45-64,BLACK,M,,25-44,WHITE HISPANIC,F,987297,202425,40.72229427,-73.98900891,"(40.722294274, -73.989008909)"
510249544,121,STATEN ISLAND,03/19/2018,0.645833333,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO STATEN ISLAND,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,03/19/2018,,<18,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,947452,157500,40.59890918,-74.13251081,"(40.598909178, -74.132510809)"
427586664,1,MANHATTAN,03/19/2018,0.645833333,03/19/2018,0.666666667,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101,ASSAULT 3,STREET,03/19/2018,,<18,BLACK,F,,<18,BLACK,F,981384,197387,40.70846623,-74.01033885,"(40.708466226, -74.010338852)"
940906266,49,BRONX,03/19/2018,0.64375,03/19/2018,0.650694444,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,03/19/2018,,25-44,BLACK,F,,25-44,BLACK,M,1024475,256970,40.87191433,-73.85455677,"(40.871914331, -73.85455677)"
454532774,73,BROOKLYN,03/19/2018,0.643055556,03/19/2018,0.672222222,ATTEMPTED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN NORTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK,M,,18-24,BLACK,F,1008275,180140,40.66109502,-73.91340694,"(40.661095016, -73.913406937)"
637214531,47,BRONX,03/19/2018,0.625,03/19/2018,0.631944444,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE-HOUSE,03/19/2018,,25-44,BLACK,M,,25-44,BLACK,F,1026589,263584,40.89005779,-73.84687123,"(40.890057793, -73.846871225)"
124344376,73,BROOKLYN,03/19/2018,0.625,03/19/2018,0.628472222,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,OPPOSITE OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK,M,,18-24,BLACK,F,1010754,179173,40.65843374,-73.90447556,"(40.658433742, -73.90447556)"
928830812,71,BROOKLYN,03/19/2018,0.625,03/19/2018,0.65625,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,HOSPITAL,03/19/2018,,25-44,BLACK,F,,25-44,BLACK,F,995644,182657,40.66802889,-73.95892922,"(40.668028885, -73.958929217)"
350323849,43,BRONX,03/19/2018,0.618055556,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK HISPANIC,M,,45-64,BLACK,M,1017926,239846,40.82494146,-73.87832247,"(40.824941458, -73.878322473)"
911903023,114,QUEENS,03/19/2018,0.618055556,03/19/2018,0.625,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/19/2018,,<18,BLACK,M,,<18,WHITE,M,1010995,221645,40.77500841,-73.90343821,"(40.77500841, -73.903438208)"
736353629,71,BROOKLYN,03/19/2018,0.618055556,03/19/2018,0.631944444,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,03/19/2018,,<18,BLACK,M,,<18,BLACK,M,995644,182657,40.66802889,-73.95892922,"(40.668028885, -73.958929217)"
270892296,49,BRONX,03/19/2018,0.611111111,03/19/2018,0.618055556,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",FAST FOOD,03/19/2018,,<18,BLACK,F,,<18,BLACK,F,1020929,254201,40.86432972,-73.86739346,"(40.864329724, -73.867393455)"
398673233,47,BRONX,03/19/2018,0.611111111,03/19/2018,0.616666667,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1025857,269169,40.9053903,-73.84948398,"(40.905390295, -73.849483984)"
931475447,120,STATEN ISLAND,03/19/2018,0.610416667,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK,M,,18-24,WHITE HISPANIC,F,961645,164277,40.61755822,-74.08142463,"(40.617558217, -74.081424629)"
954555836,48,BRONX,03/19/2018,0.607638889,03/19/2018,0.611111111,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,03/19/2018,,<18,BLACK,M,,45-64,WHITE,M,1014217,252110,40.8586159,-73.89166911,"(40.858615899, -73.891669112)"
411821516,17,MANHATTAN,03/19/2018,0.604166667,,,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",CONSTRUCTION SITE,03/19/2018,,25-44,WHITE HISPANIC,M,,25-44,BLACK,M,993822,216559,40.76108393,-73.96544883,"(40.761083934, -73.965448825)"
877759748,17,MANHATTAN,03/19/2018,0.604166667,,,ATTEMPTED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO MAN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",CONSTRUCTION SITE,03/19/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,M,993822,216559,40.76108393,-73.96544883,"(40.761083934, -73.965448825)"
330162626,17,MANHATTAN,03/19/2018,0.604166667,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101,ASSAULT 3,CONSTRUCTION SITE,03/19/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,M,993822,216559,40.76108393,-73.96544883,"(40.761083934, -73.965448825)"
719245297,103,QUEENS,03/19/2018,0.604166667,03/19/2018,0.625,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO QUEENS SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,03/19/2018,,45-64,ASIAN/PAC.ISL,M,,25-44,ASIAN/PAC.ISL,F,1042506,197832,40.70949634,-73.7898738,"(40.709496336, -73.789873804)"
619322166,48,BRONX,03/19/2018,0.604166667,,,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,03/19/2018,,25-44,BLACK,M,,45-64,WHITE HISPANIC,M,1015381,252482,40.8596329,-73.88745947,"(40.859632899, -73.887459465)"
697072060,48,BRONX,03/19/2018,0.604166667,03/19/2018,0.688888889,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,STREET,03/19/2018,,18-24,WHITE HISPANIC,M,,<18,BLACK HISPANIC,M,1018422,245319,40.83996135,-73.87650244,"(40.839961352, -73.876502437)"
795414533,75,BROOKLYN,03/19/2018,0.601388889,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,03/19/2018,,25-44,BLACK,F,,45-64,BLACK,M,1014765,179983,40.6606441,-73.89001544,"(40.660644098, -73.890015438)"
351998057,70,BROOKLYN,03/19/2018,0.597222222,03/19/2018,0.666666667,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,STREET,03/19/2018,,25-44,BLACK,M,,45-64,BLACK,F,997302,170055,40.63343684,-73.95297697,"(40.633436844, -73.952976969)"
320339496,115,QUEENS,03/19/2018,0.597222222,03/19/2018,0.604166667,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO QUEENS NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,WHITE HISPANIC,M,,65+,WHITE,M,1016152,213540,40.75274518,-73.88485726,"(40.752745183, -73.884857262)"
565250004,41,BRONX,03/19/2018,0.596527778,03/19/2018,0.666666667,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",PUBLIC SCHOOL,03/19/2018,,<18,BLACK,M,,<18,WHITE HISPANIC,F,1012229,237969,40.81980951,-73.89891482,"(40.819809509, -73.898914824)"
288591355,41,BRONX,03/19/2018,0.59375,03/19/2018,0.607638889,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,03/19/2018,,18-24,BLACK,M,,65+,BLACK,M,1012076,239818,40.82488497,-73.89945994,"(40.824884972, -73.899459937)"
333198986,78,BROOKLYN,03/19/2018,0.59375,03/19/2018,0.597222222,COMPLETED,,,1,N.Y. TRANSIT POLICE,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,TRANSIT - NYC SUBWAY,03/19/2018,GRAND ARMY PLAZA,<18,WHITE HISPANIC,F,32,<18,WHITE HISPANIC,F,991330,187303,40.68078561,-73.97447512,"(40.680785613, -73.974475116)"
578146370,78,BROOKLYN,03/19/2018,0.59375,03/19/2018,0.607638889,COMPLETED,,,1,N.Y. TRANSIT POLICE,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,TRANSIT - NYC SUBWAY,03/19/2018,GRAND ARMY PLAZA,<18,BLACK,F,32,<18,WHITE HISPANIC,F,991330,187303,40.68078561,-73.97447512,"(40.680785613, -73.974475116)"
692522733,107,QUEENS,03/19/2018,0.590972222,03/19/2018,0.593055556,COMPLETED,POMONOK,1233,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,03/19/2018,,25-44,BLACK,F,,25-44,BLACK,F,1035562,206811,40.73418447,-73.81485207,"(40.734184466, -73.814852071)"
329811177,107,QUEENS,03/19/2018,0.590972222,03/19/2018,0.59375,COMPLETED,POMONOK,1233,2,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,114,OBSTR BREATH/CIRCUL,RESIDENCE - PUBLIC HOUSING,03/19/2018,,25-44,BLACK,F,,25-44,BLACK,F,1035562,206811,40.73418447,-73.81485207,"(40.734184466, -73.814852071)"
177602930,19,MANHATTAN,03/19/2018,0.590277778,03/19/2018,0.597222222,COMPLETED,,,0,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,PATROL BORO MAN NORTH,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,03/19/2018,,45-64,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,M,993306,219527,40.76923087,-73.96730746,"(40.769230872, -73.967307463)"
115784775,40,BRONX,03/19/2018,0.590277778,03/19/2018,0.59375,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/19/2018,,<18,BLACK,M,,<18,BLACK HISPANIC,M,1010281,237614,40.81884109,-73.90595422,"(40.818841089, -73.905954215)"
529993887,41,BRONX,03/19/2018,0.569444444,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK,M,,18-24,BLACK,F,1012918,240579,40.82697101,-73.89641436,"(40.826971006, -73.896414356)"
727533152,75,BROOKLYN,03/19/2018,0.585416667,03/19/2018,0.588194444,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,REAR OF,PETIT LARCENY,,PATROL BORO BKLYN NORTH,321,"LARCENY,PETIT FROM AUTO",STREET,03/19/2018,,25-44,BLACK,M,,25-44,WHITE HISPANIC,M,1011692,181077,40.66365694,-73.90108707,"(40.663656943, -73.901087069)"
952110322,46,BRONX,03/19/2018,0.583333333,03/19/2018,0.625,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/19/2018,,18-24,BLACK,F,,18-24,BLACK,F,1011711,248986,40.85004961,-73.90074123,"(40.850049605, -73.900741228)"
942010681,61,BROOKLYN,03/19/2018,0.576388889,03/19/2018,0.579861111,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",,03/19/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1002334,150047,40.57851013,-73.93490098,"(40.578510134, -73.934900975)"
847766162,48,BRONX,03/19/2018,0.569444444,03/19/2018,0.578472222,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,03/19/2018,,25-44,BLACK HISPANIC,M,,18-24,WHITE HISPANIC,F,1011779,246746,40.84390126,-73.90050463,"(40.843901255, -73.900504632)"
